environment,seed,baseline,calibration,planner,t,state,previous_action,action,next_state,calibration_output,true_theta,predicted_reward,realized_reward,task_reward,energy_cost,switching_cost,failure_cost,net_reward,cumulative_task_reward,cumulative_energy_cost,cumulative_switching_cost,cumulative_failure_cost,cumulative_net_reward,planner_queries_step,planner_queries_total,cold_start_transitions,time,theta_mean,theta_var,ess,num_particles,weights_sum,expert_masses,expert_start_times,expert_mass_sum,anchor_start_time,restart_event,recent_change_probability,num_experts,inner_weight_sums,oracle_kind
Toy2,3,oracle_current,true_current_dynamics,CEM-MPC oracle,4,0.19434168353269893,0.19434168353269893,0.20040303085837374,0.20040303085837374,1.220273763773831,0.1,1.226906161281938,1.218236303089848,1.220273763773831,0.002008068738861115,2.9391945121972187e-05,0.0,1.218236303089848,6.070064778911686,0.009796382679506664,0.00020921643378762962,0.0,6.060059179798392,256,1280,4,,,,,,,,,,,,,,,oracle_current
Toy2,3,oracle_current,true_current_dynamics,CEM-MPC oracle,5,0.20040303085837374,0.20040303085837374,0.2095846513241611,0.2095846513241611,1.2118469127855676,0.1,1.213126951375944,1.2095831847585319,1.2118469127855676,0.0021962863035335095,6.744172350221217e-05,0.0,1.2095831847585319,7.281911691697253,0.011992668983040173,0.0002766581572898418,0.0,7.269642364556924,256,1536,4,,,,,,,,,,,,,,,oracle_current
Toy2,3,oracle_current,true_current_dynamics,CEM-MPC oracle,6,0.2095846513241611,0.2095846513241611,0.7645565329049264,0.7645565329049264,1.4084830675034754,1.0,1.1703539364265612,1.1328607014268592,1.4084830675034754,0.029227334600380094,0.2463950314762361,0.0,1.1328607014268592,8.690394759200728,0.04122000358342027,0.24667168963352593,0.0,8.402503065983783,256,1792,4,,,,,,,,,,,,,,,oracle_current
Toy2,3,oracle_current,true_current_dynamics,CEM-MPC oracle,7,0.7645565329049264,0.7645565329049264,0.7908808778983468,0.7908808778983468,1.5547599298264316,1.0,1.5347197693584043,1.5229309247637024,1.5547599298264316,0.03127462815126299,0.0005543769114660942,0.0,1.5229309247637024,10.24515468902716,0.07249463173468326,0.24722606654499202,0.0,9.925433990747486,256,2048,4,,,,,,,,,,,,,,,oracle_current
Toy2,3,oracle_current,true_current_dynamics,CEM-MPC oracle,8,0.7908808778983468,0.7908808778983468,0.783903350915529,0.783903350915529,1.5415342025618137,1.0,1.5185362507192803,1.5107700306767473,1.5415342025618137,0.030725223178829753,3.894870623676081e-05,0.0,1.5107700306767473,11.786688891588973,0.10321985491351302,0.2472650152512288,0.0,11.436204021424233,256,2304,4,,,,,,,,,,,,,,,oracle_current
Toy2,3,oracle_current,true_current_dynamics,CEM-MPC oracle,9,0.783903350915529,0.783903350915529,0.7964393243402308,0.7964393243402308,1.604127749373095,1.0,1.5401716629488122,1.572286249001555,1.604127749373095,0.03171577986777617,0.000125720503763864,0.0,1.572286249001555,13.390816640962068,0.13493563478128917,0.24739073575499265,0.0,13.008490270425789,256,2560,4,,,,,,,,,,,,,,,oracle_current
Toy2,3,oracle_current,true_current_dynamics,CEM-MPC oracle,10,0.7964393243402308,0.7964393243402308,0.8099103534558867,0.8099103534558867,1.5501941931674506,1.0,1.5212471897876172,1.5172512792353507,1.5501941931674506,0.03279773903175197,0.00014517490034787913,0.0,1.5172512792353507,14.94101083412952,0.16773337381304115,0.24753591065534053,0.0,14.52574154966114,256,2816,4,,,,,,,,,,,,,,,oracle_current
Toy2,3,oracle_current,true_current_dynamics,CEM-MPC oracle,11,0.8099103534558867,0.8099103534558867,0.769160304294726,0.769160304294726,1.4596245361599738,1.0,1.4464229446094152,1.4287157042695264,1.4596245361599738,0.029580378685137777,0.0013284532053096081,0.0,1.4287157042695264,16.400635370289493,0.19731375249817892,0.24886436386065014,0.0,15.954457253930666,256,3072,4,,,,,,,,,,,,,,,oracle_current
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,0,0.2,0.2,0.17856548465027958,0.17856548465027958,1.1481625504363497,0.1,1.194745512428857,1.1462007180623084,1.1481625504363497,0.0015942816154194614,0.0003675507586219208,0.0,1.1462007180623084,1.1481625504363497,0.0015942816154194614,0.0003675507586219208,0.0,1.1462007180623084,256,256,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,1,0.17856548465027958,0.17856548465027958,0.20389582361891093,0.20389582361891093,1.239917163328217,0.1,1.2230955851313141,1.2373251871259427,1.239917163328217,0.0020786753444617017,0.0005133008578126112,0.0,1.2373251871259427,2.388079713764567,0.003672956959881163,0.0008808516164345319,0.0,2.383525905188251,256,512,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,2,0.20389582361891093,0.20389582361891093,0.18935260749090776,0.18935260749090776,1.1657083552118923,0.1,1.221846634971612,1.1637464306054355,1.1657083552118923,0.0017927204981802892,0.00016920410827664901,0.0,1.1637464306054355,3.553788068976459,0.005465677458061452,0.0010500557247111809,0.0,3.5472723357936866,256,768,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,3,0.18935260749090776,0.18935260749090776,0.19659570641475382,0.19659570641475382,1.2683202522517139,0.1,1.22784366127851,1.2663457886770615,1.2683202522517139,0.001932493589035804,4.196998561649595e-05,0.0,1.2663457886770615,4.822108321228173,0.007398171047097256,0.0010920257103276768,0.0,4.813618124470748,256,1024,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,4,0.19659570641475382,0.19659570641475382,0.20889859938718391,0.20889859938718391,1.2082879917464122,0.1,1.2146548297568132,1.205984971564723,1.2082879917464122,0.0021819312412963577,0.00012108894039285577,0.0,1.205984971564723,6.0303963129745854,0.009580102288393615,0.0012131146507205325,0.0,6.019603096035471,256,1280,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,5,0.20889859938718391,0.20889859938718391,0.2133246692389429,0.2133246692389429,1.201755813570757,0.1,1.2030085373874078,1.1994647707699957,1.201755813570757,0.0022753707252952194,1.5672075466119765e-05,0.0,1.1994647707699957,7.232152126545342,0.011855473013688833,0.0012287867261866522,0.0,7.219067866805467,256,1536,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,6,0.2133246692389429,0.2133246692389429,0.78912260648374,0.78912260648374,1.5257859802738174,1.0,1.266908879242044,1.229415644242342,1.5257859802738174,0.03113572440318458,0.26523461162829065,0.0,1.229415644242342,8.757938106819159,0.04299119741687341,0.2664633983544773,0.0,8.44848351104781,256,1792,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,7,0.78912260648374,0.78912260648374,0.8013632793448535,0.8013632793448535,1.558812849390791,1.0,1.5383726714537016,1.5265838268589997,1.558812849390791,0.03210915527411689,0.0001198672576742409,0.0,1.5265838268589997,10.31675095620995,0.0751003526909903,0.26658326561215157,0.0,9.97506733790681,256,2048,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,8,0.8013632793448535,0.8013632793448535,0.7349314838240365,0.7349314838240365,1.1657810194815676,1.0,1.143010478463415,1.135244258420882,1.1657810194815676,0.027006214295790004,0.003530546764895715,0.0,1.135244258420882,11.482531975691517,0.1021065669867803,0.2701138123770473,0.0,11.11031159632769,256,2304,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,9,0.7349314838240365,0.7349314838240365,0.794360203506222,0.794360203506222,1.6029558081695365,1.0,1.5364653972926203,1.568579983345363,1.6029558081695365,0.031550406645722326,0.0028254181784510305,0.0,1.568579983345363,13.085487783861053,0.13365697363250262,0.27293923055549835,0.0,12.678891579673053,256,2560,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,10,0.794360203506222,0.794360203506222,0.8266094279904819,0.8266094279904819,1.4691272012086938,1.0,1.4381269444549536,1.4341310339026871,1.4691272012086938,0.03416415732213758,0.0008320099838689465,0.0,1.4341310339026871,14.554614985069747,0.16782113095464019,0.2737712405393673,0.0,14.11302261357574,256,2816,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,3,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,11,0.8266094279904819,0.8266094279904819,0.7972623166067676,0.7972623166067676,1.5544803267775467,1.0,1.5397172046861214,1.5220099643462326,1.5544803267775467,0.03178136007405949,0.0006890023572545051,0.0,1.5220099643462326,16.109095311847295,0.19960249102869967,0.2744602428966218,0.0,15.635032577921972,256,3072,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy2,4,ce_brpc,BRPC,CE,0,0.2,0.2,0.2243340603330321,0.2243340603330321,1.1437570510752435,0.1,nan,1.1407670453501348,1.1437570510752435,0.0025162885312752245,0.00047371719383331677,0.0,1.1407670453501348,1.1437570510752435,0.0025162885312752245,0.00047371719383331677,0.0,1.1407670453501348,256,256,4,2.0,0.44978951095988684,0.049597685907043776,28.230869974334677,32.0,1.0,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,1,0.2243340603330321,0.2243340603330321,0.20556905514243726,0.20556905514243726,1.2300043888747834,0.1,nan,1.2276097567173332,1.2300043888747834,0.002112931821607721,0.0002817003358424412,0.0,1.2276097567173332,2.3737614399500266,0.004629220352882945,0.000755417529675758,0.0,2.368376802067468,256,512,4,3.0,0.45052898102898176,0.0476296775535547,28.235465934423885,32.0,1.0,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,2,0.20556905514243726,0.20556905514243726,0.19460933037286607,0.19460933037286607,1.233074419524429,0.1,nan,1.2310846874974004,1.233074419524429,0.0018936395734087666,9.60924536198018e-05,0.0,1.2310846874974004,3.6068358594744554,0.0065228599262917115,0.0008515099832955597,0.0,3.5994614895648684,256,768,4,4.0,0.45053797686928987,0.047780339024341624,28.23843797291021,32.0,0.9999999999999998,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,3,0.19460933037286607,0.19460933037286607,0.19015730808128645,0.19015730808128645,1.2730232283673342,0.1,nan,1.2711993818745102,1.2730232283673342,0.0018079900908360644,1.5856401987777492e-05,0.0,1.2711993818745102,4.87985908784179,0.008330850017127776,0.0008673663852833372,0.0,4.870660871439378,256,1024,4,5.0,0.4529101618949396,0.04769555000565655,28.24395142373494,32.0,0.9999999999999998,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,4,0.19015730808128645,0.19015730808128645,0.21291467472644554,0.21291467472644554,1.1935966544855505,0.1,nan,1.1909157033605593,1.1935966544855505,0.0022666329356934058,0.00041431818929775976,0.0,1.1909157033605593,6.07345574232734,0.010597482952821181,0.001281684574581097,0.0,6.061576574799938,256,1280,4,6.0,0.4524272578147622,0.04756457122308611,28.245628376290693,32.0,1.0,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,5,0.21291467472644554,0.21291467472644554,0.19942926130198682,0.19942926130198682,1.2404464384980107,0.1,nan,1.2383123518846553,1.2404464384980107,0.001988601513172807,0.00014548510018285718,0.0,1.2383123518846553,7.313902180825351,0.012586084465993989,0.0014271696747639542,0.0,7.299888926684593,256,1536,4,7.0,0.45246055435537974,0.0461111973207497,28.249804107990855,32.0,1.0,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,6,0.19942926130198682,0.19942926130198682,0.16299369464762983,0.16299369464762983,1.120898672710383,1.0,nan,1.1185082850716994,1.120898672710383,0.0013283472247442396,0.0010620404139392726,0.0,1.1185082850716994,8.434800853535734,0.013914431690738228,0.0024892100887032266,0.0,8.418397211756293,256,1792,4,8.0,0.4570701789649546,0.044354975026563985,28.25050482941504,32.0,0.9999999999999999,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,7,0.16299369464762983,0.16299369464762983,0.20886656858036962,0.20886656858036962,1.1717980580400629,1.0,nan,1.1679333394162568,1.1717980580400629,0.0021812621735269127,0.0016834564502792298,0.0,1.1679333394162568,9.606598911575796,0.01609569386426514,0.004172666538982456,0.0,9.58633055117255,256,2048,4,9.0,0.45687965457718815,0.044730628227654085,28.24716106459657,32.0,1.0,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,8,0.20886656858036962,0.20886656858036962,0.20523772862082426,0.20523772862082426,1.1997173807658041,1.0,nan,1.197600719719771,1.1997173807658041,0.0021061262624717555,1.0534783561594506e-05,0.0,1.197600719719771,10.8063162923416,0.018201820126736896,0.004183201322544051,0.0,10.783931270892321,256,2304,4,10.0,0.45948407481102027,0.04460900481522059,28.247414649037534,32.0,1.0,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,9,0.20523772862082426,0.20523772862082426,0.22168220712491968,0.22168220712491968,1.1518898001029418,1.0,nan,1.1492163133565356,1.1518898001029418,0.00245715004778879,0.00021633669861732498,0.0,1.1492163133565356,11.958206092444541,0.020658970174525684,0.004399538021161375,0.0,11.933147584248857,256,2560,4,11.0,0.4623272891013299,0.04561381036318195,28.24582991829075,32.0,1.0,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,10,0.22168220712491968,0.22168220712491968,0.20285155571950012,0.20285155571950012,1.2218819323682557,1.0,nan,1.2195408199394828,1.2218819323682557,0.002057437682891073,0.0002836747458819438,0.0,1.2195408199394828,13.180088024812797,0.022716407857416757,0.0046832127670433195,0.0,13.15268840418834,256,2816,4,12.0,0.4578903698094937,0.04766940242116452,28.24856745902211,32.0,1.0000000000000002,,,,,,,,,
Toy2,4,ce_brpc,BRPC,CE,11,0.20285155571950012,0.20285155571950012,0.1971204462953124,0.1971204462953124,1.2557238050181663,1.0,nan,1.2537547050085975,1.2557238050181663,0.001942823517383157,2.6276492185610685e-05,0.0,1.2537547050085975,14.435811829830962,0.024659231374799914,0.00470948925922893,0.0,14.406443109196937,256,3072,4,13.0,0.4605528017581707,0.047415825055107094,28.253792164949097,32.0,1.0,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,0,0.2,0.2,0.18789528492129526,0.18789528492129526,1.2042152358717118,0.1,nan,1.2023327846652196,1.2042152358717118,0.0017652319047827365,0.0001172193017092978,0.0,1.2023327846652196,1.2042152358717118,0.0017652319047827365,0.0001172193017092978,0.0,1.2023327846652196,256,256,4,2.0,0.44981947181873,0.04959912143977468,28.232954952811028,32.0,0.9999999999999999,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,1,0.18789528492129526,0.18789528492129526,0.22651246148186902,0.22651246148186902,1.156404285322649,0.1,nan,1.1526458615019117,1.156404285322649,0.00256539476032876,0.001193029060408422,0.0,1.1526458615019117,2.360619521194361,0.004330626665111496,0.0013102483621177197,0.0,2.3549786461671314,256,512,4,3.0,0.4505935059420778,0.047631157473931734,28.239945531064706,32.0,1.0000000000000002,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,2,0.22651246148186902,0.22651246148186902,0.20990965893074962,0.20990965893074962,1.2185242733212818,0.1,nan,1.2161006476336196,1.2185242733212818,0.0022031032456211815,0.00022052244204116549,0.0,1.2161006476336196,3.579143794515643,0.006533729910732677,0.0015307708041588852,0.0,3.571079293800751,256,768,4,4.0,0.450626836062776,0.0477815118869523,28.24457822193241,32.0,1.0,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,3,0.20990965893074962,0.20990965893074962,0.2002741923365051,0.2002741923365051,1.2770731673985853,0.1,nan,1.2749934060195922,1.2770731673985853,0.0020054876058019718,7.427377319104174e-05,0.0,1.2749934060195922,4.856216961914228,0.008539217516534648,0.001605044577349927,0.0,4.846072699820343,256,1024,4,5.0,0.45304056028712003,0.04769667974068125,28.252939326727542,32.0,0.9999999999999999,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,4,0.2002741923365051,0.2002741923365051,0.17715446859465855,0.17715446859465855,1.1786861803742033,0.1,nan,1.176689377786331,1.1786861803742033,0.0015691852871527931,0.000427617300719442,0.0,1.176689377786331,6.034903142288432,0.010108402803687442,0.002032661878069369,0.0,6.022762077606674,256,1280,4,6.0,0.4525459888785196,0.04756668464163316,28.253880236765642,32.0,0.9999999999999999,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,5,0.17715446859465855,0.17715446859465855,0.25189793020484913,0.25189793020484913,0.9800731791842072,0.1,nan,0.9724312827793536,0.9800731791842072,0.0031726283620743525,0.004469268042779226,0.0,0.9724312827793536,7.014976321472639,0.013281031165761795,0.0065019299208485945,0.0,6.995193360386028,256,1536,4,7.0,0.45259369922689996,0.0461094054435348,28.258879001422123,32.0,0.9999999999999998,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,6,0.25189793020484913,0.25189793020484913,0.2020250330243672,0.2020250330243672,1.2271286225072435,1.0,nan,1.2230980721102787,1.2271286225072435,0.002040705698424833,0.0019898446985399383,0.0,1.2230980721102787,8.242104943979882,0.015321736864186628,0.008491774619388532,0.0,8.218291432496306,256,1792,4,8.0,0.45723452684844373,0.04435286040520165,28.261973580150947,32.0,0.9999999999999999,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,7,0.2020250330243672,0.2020250330243672,0.1986866881787196,0.1986866881787196,1.1837774253192022,1.0,nan,1.181794689679184,1.1837774253192022,0.0019738200029713877,8.915637046769522e-06,0.0,1.181794689679184,9.425882369299085,0.017295556867158016,0.008500690256435302,0.0,9.400086122175491,256,2048,4,9.0,0.4570690767894032,0.044729211011617365,28.26037535178049,32.0,1.0,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,8,0.1986866881787196,0.1986866881787196,0.17776119843464377,0.17776119843464377,1.1686369954145766,1.0,nan,1.166706742334307,1.1686369954145766,0.0015799521834460402,0.0003503008968235379,0.0,1.166706742334307,10.594519364713662,0.018875509050604054,0.00885099115325884,0.0,10.566792864509798,256,2304,4,10.0,0.459675980989918,0.04460908299171233,28.26087221556713,32.0,1.0000000000000002,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,9,0.17776119843464377,0.17776119843464377,0.19874338863988375,0.19874338863988375,1.2059477235289746,1.0,nan,1.2036205749579243,1.2059477235289746,0.0019749467264031937,0.00035220184464709474,0.0,1.2036205749579243,11.800467088242637,0.020850455777007247,0.009203192997905936,0.0,11.770413439467722,256,2560,4,11.0,0.46255019057444,0.04561623814444163,28.261446299093894,32.0,1.0000000000000002,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,10,0.19874338863988375,0.19874338863988375,0.2040942996368077,0.2040942996368077,1.2204881695299827,1.0,nan,1.2183825395739731,1.2204881695299827,0.002082724157211952,2.2905798797601302e-05,0.0,1.2183825395739731,13.02095525777262,0.0229331799342192,0.009226098796703537,0.0,12.988795979041695,256,2816,4,12.0,0.4581195532677106,0.04767073321392896,28.264260820491508,32.0,1.0,,,,,,,,,
Toy2,4,ps_brpc,BRPC,PS,11,0.2040942996368077,0.2040942996368077,0.18773424921489862,0.18773424921489862,1.2465883865144278,1.0,nan,1.2446120580981679,1.2465883865144278,0.0017622074164140833,0.00021412099984592593,0.0,1.2446120580981679,14.267543644287048,0.024695387350633282,0.009440219796549463,0.0,14.233408037139863,256,3072,4,13.0,0.46075608581250893,0.04741694939801508,28.267829711664604,32.0,1.0,,,,,,,,,
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,0,0.2,0.2,0.17412122809703223,0.17412122809703223,1.1623575401733808,0.1,nan,1.1603058614015151,1.1623575401733808,0.0015159101037009364,0.0005357686681646676,0.0,1.1603058614015151,1.1623575401733808,0.0015159101037009364,0.0005357686681646676,0.0,1.1603058614015151,256,256,4,,,,,,,[1.0],[0],1.0,0.0,0.0,1.0,1.0,[1.0],
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,1,0.17412122809703223,0.17412122809703223,0.1970376975683738,0.1970376975683738,1.2365656476368896,0.1,nan,1.2342043232653126,1.2365656476368896,0.001941192713152297,0.0004201316584247442,0.0,1.2342043232653126,2.3989231878102704,0.0034571028168532336,0.0009559003265894119,0.0,2.394510184666828,256,512,4,,,,,,,"[0.8363882685762927, 0.16361173142370733]","[0, 1]",1.0,0.0,0.0,0.16361173142370733,2.0,"[1.0, 1.0]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,2,0.1970376975683738,0.1970376975683738,0.18697355328874746,0.18697355328874746,1.2235736801228574,0.1,nan,1.2217446950413215,1.2235736801228574,0.0017479554814710042,8.102960006490858e-05,0.0,1.2217446950413215,3.622496867933128,0.005205058298324238,0.0010369299266543204,0.0,3.6162548797081495,256,768,4,,,,,,,"[0.7033473291923512, 0.17452660787602525, 0.12212606293162351]","[0, 1, 2]",1.0,0.0,0.0,0.12212606293162351,3.0,"[1.0, 1.0, 1.0]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,3,0.18697355328874746,0.18697355328874746,0.16136247910001966,0.16136247910001966,1.160790196741466,0.1,nan,1.1589635625615204,1.160790196741466,0.0013018924830652142,0.0005247416968804153,0.0,1.1589635625615204,4.783287064674594,0.006506950781389452,0.0015616716235347357,0.0,4.77521844226967,256,1024,4,,,,,,,"[0.4282559833993961, 0.24464655582680433, 0.1626749748163596, 0.16442248595743994]","[0, 1, 2, 3]",1.0,0.0,0.0,0.16442248595743994,4.0,"[1.0, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,4,0.16136247910001966,0.16136247910001966,0.22361369290286465,0.22361369290286465,1.1515478058577768,0.1,nan,1.145947480779152,1.1515478058577768,0.0025001541826828334,0.0031001708959420143,0.0,1.145947480779152,5.934834870532371,0.009007104964072286,0.00466184251947675,0.0,5.9211659230488225,256,1280,4,,,,,,,"[0.5237681877555855, 0.2001410576930851, 0.15502633975678862, 0.12106441479454058]","[0, 1, 4, 2]",0.9999999999999998,0.0,0.0,0.15502633975678862,4.0,"[1.0, 0.9999999999999999, 1.0, 0.9999999999999998]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,5,0.22361369290286465,0.22361369290286465,0.17621398083804085,0.17621398083804085,1.1990557489842053,0.1,nan,1.1957057944690033,1.1990557489842053,0.0015525683521394715,0.001797386163062562,0.0,1.1957057944690033,7.133890619516576,0.010559673316211757,0.006459228682539312,0.0,7.116871717517826,256,1536,4,,,,,,,"[0.518448636106577, 0.23508034628410926, 0.13972603625214436, 0.10674498135716932]","[0, 1, 2, 5]",0.9999999999999999,0.0,0.0,0.10674498135716932,4.0,"[1.0, 0.9999999999999999, 1.0, 1.0000000000000002]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,6,0.17621398083804085,0.17621398083804085,0.2174270636827513,0.2174270636827513,1.1920052468776472,1.0,nan,1.1882827059185102,1.1920052468776472,0.00236372640108516,0.0013588145580519736,0.0,1.1882827059185102,8.325895866394223,0.012923399717296917,0.007818043240591287,0.0,8.305154423436337,256,1792,4,,,,,,,"[0.5404603231286554, 0.2205973859692938, 0.12862135369523925, 0.11032093720681163]","[0, 1, 2, 6]",1.0000000000000002,0.0,0.0,0.11032093720681163,4.0,"[1.0000000000000004, 1.0, 1.0, 1.0]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,7,0.2174270636827513,0.2174270636827513,0.19639820387942594,0.19639820387942594,1.1837664123203249,1.0,nan,1.1814840292402693,1.1837664123203249,0.0019286127243532281,0.00035377035570233054,0.0,1.1814840292402693,9.509662278714547,0.014852012441650145,0.008171813596293617,0.0,9.486638452676607,256,2048,4,,,,,,,"[0.5472468259481417, 0.17169217341695486, 0.1600511777367236, 0.1210098228981798]","[0, 1, 7, 6]",1.0,0.0,0.0,0.1600511777367236,4.0,"[0.9999999999999999, 1.0000000000000002, 0.9999999999999999, 0.9999999999999997]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,8,0.19639820387942594,0.19639820387942594,0.226353261584186,0.226353261584186,1.1288145468056088,1.0,nan,1.1255349124684424,1.1288145468056088,0.002561789951489947,0.0007178443856764042,0.0,1.1255349124684424,10.638476825520156,0.017413802393140092,0.008889657981970021,0.0,10.612173365145049,256,2304,4,,,,,,,"[0.5562198070006235, 0.16218035732115577, 0.15236638862735954, 0.12923344705086104]","[0, 7, 1, 8]",0.9999999999999998,0.0,0.0,0.12923344705086104,4.0,"[1.0000000000000002, 1.0000000000000002, 0.9999999999999998, 0.9999999999999998]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,9,0.226353261584186,0.226353261584186,0.21000575500980317,0.21000575500980317,1.1914321646805168,1.0,nan,1.1890132510466953,1.1914321646805168,0.0022051208568618736,0.0002137927769595919,0.0,1.1890132510466953,11.829908990200673,0.019618923250001967,0.009103450758929613,0.0,11.801186616191744,256,2560,4,,,,,,,"[0.5776296805143957, 0.15652103839633513, 0.1497281656578351, 0.11612111543143408]","[0, 7, 1, 9]",1.0,0.0,0.0,0.11612111543143408,4.0,"[1.0, 1.0, 1.0, 1.0]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,10,0.21000575500980317,0.21000575500980317,0.19470377747641293,0.19470377747641293,1.2237566606388104,1.0,nan,1.2216738621774852,1.2237566606388104,0.0018954780481792262,0.00018732041314590382,0.0,1.2216738621774852,13.053665650839484,0.021514401298181194,0.009290771172075517,0.0,13.02286047836923,256,2816,4,,,,,,,"[0.6025738495951836, 0.16137752863310167, 0.12606926237590702, 0.10997935939580766]","[0, 1, 7, 10]",0.9999999999999998,0.0,0.0,0.10997935939580766,4.0,"[1.0, 1.0, 0.9999999999999998, 1.0000000000000002]",
Toy2,4,ce_bbrpc,BOCPD-BRPC,CE,11,0.19470377747641293,0.19470377747641293,0.19920892741177398,0.19920892741177398,1.255486597772064,1.0,nan,1.2534861508332844,1.255486597772064,0.001984209838027472,1.6237100752066958e-05,0.0,1.2534861508332844,14.309152248611548,0.023498611136208665,0.009307008272827584,0.0,14.276346629202514,256,3072,4,,,,,,,"[0.5937340809569016, 0.17561400950945832, 0.12177203174805334, 0.10887987778558676]","[0, 1, 11, 10]",0.9999999999999999,0.0,0.0,0.12177203174805334,4.0,"[1.0, 1.0000000000000002, 0.9999999999999998, 0.9999999999999999]",
Toy2,4,ps_bbrpc,BOCPD-BRPC,PS,0,0.2,0.2,0.22166970345837278,0.22166970345837278,1.1564317079224153,0.1,nan,1.15359917421247,1.1564317079224153,0.0024568728715661466,0.0003756608383790502,0.0,1.15359917421247,1.1564317079224153,0.0024568728715661466,0.0003756608383790502,0.0,1.15359917421247,256,256,4,,,,,,,[1.0],[0],1.0,0.0,0.0,1.0,1.0,[1.0],
Toy2,4,ps_bbrpc,BOCPD-BRPC,PS,1,0.22166970345837278,0.22166970345837278,0.7787339307223856,0.7787339307223856,0.7510389195602204,0.1,nan,0.47246115017950213,0.7510389195602204,0.030321326742916863,0.2482564426378014,0.0,0.47246115017950213,1.9074706274826356,0.03277819961448301,0.24863210347618045,0.0,1.6260603243919722,256,512,4,,,,,,,"[0.7962534067396989, 0.20374659326030112]","[0, 1]",1.0,0.0,0.0,0.20374659326030112,2.0,"[1.0, 1.0]",
